image_id,target_ar,decision_type,selected_k,delta_improve_vs_baseline,teacher_backend,teacher_confidence,validator_note,baseline_used_candidate_id
sstk_image_1836304996,3:4,keep_full,5,0.0,qwen25_vl,0.52478,,3x4_g12x12_smaxc_i0001
sstk_image_1836304996,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_steach_cgs_jit0_10_i0012
sstk_image_482365609,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_482365609,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_482365609,16:9,keep_full,5,0.0,qwen25_vl,0.510845,,16x9_g12x12_smaxc_i0001
sstk_image_482365609,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_482365609,4:3,keep_full,5,0.0,qwen25_vl,0.508013,,4x3_g12x12_smaxc_i0001
sstk_image_310515425,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_310515425,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_310515425,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_310515425,3:4,crop,3,0.0,qwen25_vl,1.0,,3x4_g12x12_steach_cgs_jit0_15_i0006
sstk_image_310515425,4:3,crop,5,0.0,qwen25_vl,0.541669,,4x3_g12x12_steach_cacnet_proj0_i0001
sstk_image_329267054,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_329267054,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_329267054,16:9,keep_full,5,0.0,qwen25_vl,0.5142390000000001,,16x9_g12x12_smaxc_i0001
sstk_image_329267054,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_329267054,4:3,keep_full,5,0.0,qwen25_vl,0.500532,,4x3_g12x12_smaxc_i0001
bigstock_image_312521860,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
bigstock_image_312521860,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
bigstock_image_312521860,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_312521860,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
bigstock_image_312521860,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smx1_i0003
pond5_image_157230647,1:1,keep_full,4,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
pond5_image_157230647,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
pond5_image_157230647,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_157230647,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_smx0_i0002
pond5_image_157230647,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_446466827,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cgs_proj0_i0001
bigstock_image_446466827,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_446466827,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s3_i0039
bigstock_image_446466827,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_446466827,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smy0_i0002
sstk_image_1223914993,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1223914993,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1223914993,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1223914993,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1223914993,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_69024219,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
pond5_image_69024219,9:16,keep_full,5,0.0,qwen25_vl,0.9023089999999989,,9x16_g12x12_smx1_i0003
pond5_image_69024219,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
pond5_image_69024219,3:4,crop,2,0.0,qwen25_vl,0.6283799999999999,,3x4_g12x12_sjit0_i0025
pond5_image_69024219,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_247074340,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_247074340,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_247074340,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_247074340,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_247074340,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1620013807,1:1,keep_full,5,0.0,qwen25_vl,0.515555,,1x1_g12x12_smaxc_i0001
sstk_image_1620013807,9:16,keep_full,5,0.0,qwen25_vl,0.5508979999999999,,9x16_g12x12_smaxc_i0001
sstk_image_1620013807,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1620013807,3:4,keep_full,5,0.0,qwen25_vl,0.576713,,3x4_g12x12_smaxc_i0001
sstk_image_1620013807,4:3,keep_full,5,0.0,qwen25_vl,0.517708,,4x3_g12x12_smaxc_i0001
sstk_image_1291273093,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1291273093,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1291273093,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1291273093,3:4,keep_full,5,0.0,qwen25_vl,0.8314549999999999,,3x4_g12x12_smaxc_i0001
sstk_image_1291273093,4:3,keep_full,5,0.0,qwen25_vl,0.563333,,4x3_g12x12_smaxc_i0001
sstk_image_1823272121,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1823272121,9:16,crop,5,0.0,qwen25_vl,0.504556,,9x16_g12x12_smx1_i0003
sstk_image_1823272121,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1823272121,3:4,crop,5,0.0,qwen25_vl,0.580208,,3x4_g12x12_smx0_i0002
sstk_image_1823272121,4:3,keep_full,5,0.0,qwen25_vl,0.52427,,4x3_g12x12_smaxc_i0001
sstk_image_504561433,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_504561433,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_504561433,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy1_i0003
sstk_image_504561433,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_sjit0_i0023
sstk_image_504561433,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1905756838,1:1,keep_full,5,0.0,qwen25_vl,0.509986,,1x1_g12x12_smaxc_i0001
sstk_image_1905756838,9:16,keep_full,5,0.0,qwen25_vl,0.504284,,9x16_g12x12_smaxc_i0001
sstk_image_1905756838,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1905756838,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1905756838,4:3,crop,5,0.0,qwen25_vl,0.5475789999999998,,4x3_g12x12_steach_cacnet_proj0_i0001
bigstock_image_2789802,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_2789802,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_2789802,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_2789802,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_2789802,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_2019627236,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2019627236,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2019627236,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_2019627236,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2019627236,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_337885774,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_337885774,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_337885774,16:9,keep_full,5,0.0,qwen25_vl,0.5246009999999999,,16x9_g12x12_smaxc_i0001
bigstock_image_337885774,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_337885774,4:3,keep_full,5,0.0,qwen25_vl,0.5354110000000001,,4x3_g12x12_smaxc_i0001
bigstock_image_420463162,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0002
bigstock_image_420463162,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
bigstock_image_420463162,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy2_i0003
bigstock_image_420463162,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
bigstock_image_420463162,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smx0_i0002
bigstock_image_312692500,1:1,keep_full,5,0.0,qwen25_vl,0.523655,,1x1_g12x12_smaxc_i0001
bigstock_image_312692500,9:16,keep_full,5,0.0,qwen25_vl,0.5398350000000001,,9x16_g12x12_smaxc_i0001
bigstock_image_312692500,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_312692500,3:4,keep_full,5,0.0,qwen25_vl,0.5626799999999998,,3x4_g12x12_smaxc_i0001
bigstock_image_312692500,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_356369255,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_356369255,9:16,crop,1,0.0,qwen25_vl,0.5,,9x16_g12x12_s1_i0040
bigstock_image_356369255,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_356369255,3:4,keep_full,2,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
bigstock_image_356369255,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_367294303,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_proj0_i0005
bigstock_image_367294303,9:16,crop,3,0.0,qwen25_vl,0.812522,,9x16_g12x12_steach_cacnet_jit0_15_i0005
bigstock_image_367294303,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_367294303,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_367294303,4:3,crop,1,0.0,qwen25_vl,0.5,,4x3_g12x12_s2_i0035
sstk_image_367241744,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_367241744,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_367241744,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_367241744,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_367241744,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_54716864,1:1,keep_full,5,0.0,qwen25_vl,0.9189419999999999,,1x1_g12x12_smaxc_i0001
pond5_image_54716864,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
pond5_image_54716864,16:9,keep_full,5,0.0,qwen25_vl,0.9023960000000002,,16x9_g12x12_smaxc_i0001
pond5_image_54716864,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
pond5_image_54716864,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_61750514,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_61750514,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_61750514,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_61750514,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_61750514,4:3,keep_full,5,0.0,qwen25_vl,0.821206,,4x3_g12x12_smaxc_i0001
sstk_image_433987747,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_433987747,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_433987747,16:9,crop,5,0.0,qwen25_vl,0.5354860000000001,,16x9_g12x12_smaxc_i0001
sstk_image_433987747,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_433987747,4:3,crop,5,0.0,qwen25_vl,0.530146,,4x3_g12x12_smaxc_i0001
sstk_image_1730639914,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1730639914,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1730639914,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1730639914,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1730639914,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_221479036,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_221479036,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
pond5_image_221479036,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
pond5_image_221479036,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
pond5_image_221479036,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_169823295,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_169823295,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_169823295,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_169823295,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_169823295,4:3,crop,5,0.0,qwen25_vl,0.817993,,4x3_g12x12_steach_cacnet_proj0_i0001
pond5_image_106954165,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
pond5_image_106954165,9:16,keep_full,1,0.0,qwen25_vl,0.5,,9x16_g12x12_smx1_i0003
pond5_image_106954165,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_106954165,3:4,keep_full,3,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
pond5_image_106954165,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1772011034,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1772011034,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1772011034,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0023
sstk_image_1772011034,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_steach_cgs_proj0_i0001
sstk_image_1772011034,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smy0_i0002
sstk_image_2046983237,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2046983237,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2046983237,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_2046983237,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2046983237,4:3,crop,1,0.0,qwen25_vl,0.5,,4x3_g12x12_steach_cgs_jit0_12_i0005
pond5_image_66445307,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_66445307,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_66445307,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_66445307,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_66445307,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2213946367,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_2213946367,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2213946367,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_cacnet_proj0_i0001
sstk_image_2213946367,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2213946367,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1862107621,1:1,keep_full,5,0.0,qwen25_vl,0.5060559999999998,,1x1_g12x12_smaxc_i0001
sstk_image_1862107621,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1862107621,16:9,keep_full,5,0.0,qwen25_vl,0.523134,,16x9_g12x12_smaxc_i0001
sstk_image_1862107621,3:4,keep_full,5,0.0,qwen25_vl,0.512079,,3x4_g12x12_smaxc_i0001
sstk_image_1862107621,4:3,keep_full,5,0.0,qwen25_vl,0.500885,,4x3_g12x12_smaxc_i0001
bigstock_image_470393651,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_470393651,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_470393651,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_470393651,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_470393651,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_539427937,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_steach_cgs_jit0_17_i0007
sstk_image_539427937,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_539427937,16:9,crop,3,0.0,qwen25_vl,0.5079419999999999,,16x9_g12x12_s0_i0070
sstk_image_539427937,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smy0_i0002
sstk_image_539427937,4:3,crop,1,0.0,qwen25_vl,0.5,,4x3_g12x12_s2_i0052
sstk_image_1440412796,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1440412796,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1440412796,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1440412796,3:4,keep_full,5,0.0,qwen25_vl,0.97369,,3x4_g12x12_smaxc_i0001
sstk_image_1440412796,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_419317849,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_419317849,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_419317849,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy1_i0003
sstk_image_419317849,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_419317849,4:3,keep_full,1,0.0,qwen25_vl,0.5,,4x3_g12x12_smy0_i0002
bigstock_image_253330429,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_253330429,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_253330429,16:9,keep_full,5,0.0,qwen25_vl,0.5535270000000001,,16x9_g12x12_smaxc_i0001
bigstock_image_253330429,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_253330429,4:3,keep_full,5,0.0,qwen25_vl,0.564338,,4x3_g12x12_smaxc_i0001
sstk_image_754630714,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_754630714,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_754630714,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_754630714,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_754630714,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_652820224,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_652820224,9:16,keep_full,5,0.0,qwen25_vl,0.531776,,9x16_g12x12_smaxc_i0001
sstk_image_652820224,16:9,crop,5,0.0,qwen25_vl,0.504115,,16x9_g12x12_smy1_i0003
sstk_image_652820224,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_652820224,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_76134065,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
bigstock_image_76134065,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
bigstock_image_76134065,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
bigstock_image_76134065,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
bigstock_image_76134065,4:3,keep_full,3,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_269125625,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_sjit2_i0021
sstk_image_269125625,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_269125625,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0024
sstk_image_269125625,3:4,keep_full,4,0.0,qwen25_vl,0.6085879999999999,,3x4_g12x12_smy0_i0002
sstk_image_269125625,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smy0_i0002
bigstock_image_109682993,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_109682993,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_109682993,16:9,crop,5,0.0,qwen25_vl,0.8997470000000001,,16x9_g12x12_smaxc_i0001
bigstock_image_109682993,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_109682993,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1690652533,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_steach_cgs_proj0_i0001
sstk_image_1690652533,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1690652533,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1690652533,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1690652533,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
pond5_image_139565425,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
pond5_image_139565425,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
pond5_image_139565425,16:9,crop,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
pond5_image_139565425,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
pond5_image_139565425,4:3,keep_full,4,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_473924605,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_473924605,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_473924605,16:9,crop,5,0.0,qwen25_vl,0.8266610000000001,,16x9_g12x12_smaxc_i0001
sstk_image_473924605,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_473924605,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2290920149,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2290920149,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2290920149,16:9,keep_full,5,0.0,qwen25_vl,0.9032510000000001,,16x9_g12x12_smaxc_i0001
sstk_image_2290920149,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2290920149,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_594885824,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_594885824,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_594885824,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_594885824,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
